2023-02-08 09:02:16,015 | INFO  | restartedMain | Starting AdminServiceApplication using Java 11.0.17 on LAPTOP-9DOSIF2G with PID 5052 (D:\code\admin-social-service\target\classes started by dat do in D:\code\admin-social-service)
2023-02-08 17:03:50,971 | INFO  | restartedMain | authen - Start completed.
2023-02-08 17:03:51,023 | INFO  | restartedMain | HHH000204: Processing PersistenceUnitInfo [name: default]
2023-02-08 17:03:51,092 | INFO  | restartedMain | HHH000412: Hibernate ORM core version 5.6.8.Final
2023-02-08 17:03:51,249 | INFO  | restartedMain | HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-02-08 17:03:51,379 | INFO  | restartedMain | HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2023-02-08 17:03:51,619 | INFO  | restartedMain | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-02-08 17:03:51,630 | INFO  | restartedMain | Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-02-08 17:03:51,694 | WARN  | restartedMain | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-02-08 17:03:51,844 | INFO  | restartedMain | Cluster created with settings {hosts=[172.16.10.74:27017, 172.16.10.74:27018, 172.16.10.74:27019], mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='ewalletRepl'}
2023-02-08 17:03:51,845 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27017 to client view of cluster
2023-02-08 17:03:51,876 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27018 to client view of cluster
2023-02-08 17:03:51,877 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27019 to client view of cluster
2023-02-08 17:03:51,925 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Opened connection [connectionId{localValue:4, serverValue:121852}] to 172.16.10.74:27019
2023-02-08 17:03:51,925 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Opened connection [connectionId{localValue:1, serverValue:144399}] to 172.16.10.74:27017
2023-02-08 17:03:51,925 | INFO  | cluster-rtt-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27018 | Opened connection [connectionId{localValue:2, serverValue:121839}] to 172.16.10.74:27018
2023-02-08 17:03:51,925 | INFO  | cluster-rtt-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Opened connection [connectionId{localValue:5, serverValue:144398}] to 172.16.10.74:27017
2023-02-08 17:03:51,925 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27018 | Opened connection [connectionId{localValue:3, serverValue:121838}] to 172.16.10.74:27018
2023-02-08 17:03:51,926 | INFO  | cluster-rtt-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Opened connection [connectionId{localValue:6, serverValue:121851}] to 172.16.10.74:27019
2023-02-08 17:03:51,927 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27018 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27018, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=34495100, setName='ewalletRepl', canonicalAddress=172.16.10.74:27018, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c87bf3189ed1406c326, counter=4}, lastWriteDate=Wed Feb 08 17:02:26 ICT 2023, lastUpdateTimeNanos=186666264451900}
2023-02-08 17:03:51,927 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27019, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=31499800, setName='ewalletRepl', canonicalAddress=172.16.10.74:27019, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c8cff6f5ffeea1a0590, counter=4}, lastWriteDate=Wed Feb 08 17:02:26 ICT 2023, lastUpdateTimeNanos=186666264451800}
2023-02-08 17:03:51,927 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=31619800, setName='ewalletRepl', canonicalAddress=172.16.10.74:27017, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000004, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c81c69316ad36930c7a, counter=6}, lastWriteDate=Wed Feb 08 17:02:26 ICT 2023, lastUpdateTimeNanos=186666264451900}
2023-02-08 17:03:51,931 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Setting max election id to 7fffffff0000000000000004 from replica set primary 172.16.10.74:27017
2023-02-08 17:03:51,931 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Setting max set version to 1 from replica set primary 172.16.10.74:27017
2023-02-08 17:03:51,932 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Discovered replica set primary 172.16.10.74:27017
2023-02-08 17:03:52,087 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:9, serverValue:121853}] to 172.16.10.74:27019
2023-02-08 17:03:52,090 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:7, serverValue:144400}] to 172.16.10.74:27017
2023-02-08 17:03:52,095 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:8, serverValue:121840}] to 172.16.10.74:27018
2023-02-08 17:03:52,209 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:10, serverValue:121854}] to 172.16.10.74:27019
2023-02-08 17:03:52,220 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:12, serverValue:121841}] to 172.16.10.74:27018
2023-02-08 17:03:52,221 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:11, serverValue:144401}] to 172.16.10.74:27017
2023-02-08 17:03:52,281 | INFO  | restartedMain | LiveReload server is running on port 35729
2023-02-08 17:03:52,316 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:13, serverValue:121855}] to 172.16.10.74:27019
2023-02-08 17:03:52,343 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:14, serverValue:121842}] to 172.16.10.74:27018
2023-02-08 17:03:52,344 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:15, serverValue:144402}] to 172.16.10.74:27017
2023-02-08 17:03:53,130 | INFO  | restartedMain | Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@15cebfe0, org.springframework.security.web.context.SecurityContextPersistenceFilter@57ba57b9, org.springframework.security.web.header.HeaderWriterFilter@266030c7, org.springframework.web.filter.CorsFilter@2a3995e3, org.springframework.security.web.authentication.logout.LogoutFilter@5a9074a7, com.epay.ewallet.service.admin.authen.JwtRequestFilter@678dfbb5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6230c23e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@584d2b5e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4b536188, org.springframework.security.web.session.SessionManagementFilter@7c25afaf, org.springframework.security.web.access.ExceptionTranslationFilter@58d239e7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1dc85c0]
2023-02-08 17:03:53,484 | INFO  | restartedMain | Starting ProtocolHandler ["http-nio-9207"]
2023-02-08 17:03:53,505 | INFO  | restartedMain | Tomcat started on port(s): 9207 (http) with context path ''
2023-02-08 17:03:53,521 | INFO  | restartedMain | Started AdminServiceApplication in 6.826 seconds (JVM running for 8.449)
2023-02-08 17:04:13,780 | INFO  | http-nio-9207-exec-2 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-02-08 17:04:13,780 | INFO  | http-nio-9207-exec-2 | Initializing Servlet 'dispatcherServlet'
2023-02-08 17:04:13,781 | INFO  | http-nio-9207-exec-2 | Completed initialization in 1 ms
2023-02-08 17:04:13,804 | INFO  | http-nio-9207-exec-2 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-02-08 17:04:14,068 | INFO  | http-nio-9207-exec-2 | -=====================> REPORT_OBJ{"referenceId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"}
2023-02-08 17:04:14,072 | INFO  | http-nio-9207-exec-2 | ===> REPORT_OBJ => encrypted: false => requestId: xxxxxxx => request raw from client: {"referenceId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"}
2023-02-08 17:04:14,103 | INFO  | http-nio-9207-exec-2 | ===========> REPORT_OBJ => requestId: xxxxxxx => request clear from client: ApproveRejectPostRequest{postId='post_2765747979524d34a182190b452e8b08', flag='null', reportType='OTHER', reason='report'}
2023-02-08 17:04:14,105 | INFO  | http-nio-9207-exec-2 | xxxxxxx | REPORT_OBJ | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwMzg0NTY0NjI0IiwiZXhwIjoxNjc2MDI1MzUyLCJpYXQiOjE2NzU4NDUzNTJ9.3i5WOdIJsfk9TWYWGlIBL8ikZQU345IUbkip7voEEYuVARjZS8ueRT-cjUYuuBELVEuso1Gb5YDYtZwU1jgWCw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.1","accept":"*/*","postman-token":"a537f6c5-6557-44c5-8fe6-640128e79737","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"114"} | request={"postId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"} | encrypted=false
2023-02-08 17:04:14,118 | INFO  | http-nio-9207-exec-2 | ===> REPORT_OBJ => userDO from DB: User [id=2853, phoneNumber=0384564624, name=Bùi Thu Thảo, email=null, status=4, personalId=020193001518, personalIdType=CCCD, address=B4,TT14, KHU ĐTM VăN QUáN, VăN QUáN, Hà ĐôNG, Hà NộI, lang=VN, password=$2a$10$eNBGmIQ.9s0BPx.wkSM5h.zXQH4f7hp7jBwaAOlywTjhGI3XXNn7i, companyId=3, avatar=null]
2023-02-08 17:04:14,268 | INFO  | http-nio-9207-exec-2 | Opened connection [connectionId{localValue:16, serverValue:144406}] to 172.16.10.74:27017
2023-02-08 17:04:14,391 | INFO  | http-nio-9207-exec-2 | ===> REPORT_OBJ => response clear: {"ecode":"0000","data":"post_2765747979524d34a182190b452e8b08","message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-02-08 17:04:23,821 | INFO  | http-nio-9207-exec-3 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-02-08 17:04:23,849 | INFO  | http-nio-9207-exec-3 | -=====================> REPORT_OBJ{"referenceId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"}
2023-02-08 17:04:23,849 | INFO  | http-nio-9207-exec-3 | ===> REPORT_OBJ => encrypted: false => requestId: xxxxxxx => request raw from client: {"referenceId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"}
2023-02-08 17:04:23,850 | INFO  | http-nio-9207-exec-3 | ===========> REPORT_OBJ => requestId: xxxxxxx => request clear from client: ApproveRejectPostRequest{postId='post_2765747979524d34a182190b452e8b08', flag='null', reportType='OTHER', reason='report'}
2023-02-08 17:04:23,851 | INFO  | http-nio-9207-exec-3 | xxxxxxx | REPORT_OBJ | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwMzg0NTY0NjI0IiwiZXhwIjoxNjc2MDI1MzUyLCJpYXQiOjE2NzU4NDUzNTJ9.3i5WOdIJsfk9TWYWGlIBL8ikZQU345IUbkip7voEEYuVARjZS8ueRT-cjUYuuBELVEuso1Gb5YDYtZwU1jgWCw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.1","accept":"*/*","postman-token":"519d005d-4a36-4b7a-a921-5a54f6096262","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"114"} | request={"postId":"post_2765747979524d34a182190b452e8b08","reportType":"OTHER","reason":"report"} | encrypted=false
2023-02-08 17:04:23,861 | INFO  | http-nio-9207-exec-3 | ===> REPORT_OBJ => userDO from DB: User [id=2853, phoneNumber=0384564624, name=Bùi Thu Thảo, email=null, status=4, personalId=020193001518, personalIdType=CCCD, address=B4,TT14, KHU ĐTM VăN QUáN, VăN QUáN, Hà ĐôNG, Hà NộI, lang=VN, password=$2a$10$eNBGmIQ.9s0BPx.wkSM5h.zXQH4f7hp7jBwaAOlywTjhGI3XXNn7i, companyId=3, avatar=null]
2023-02-08 17:04:23,940 | INFO  | http-nio-9207-exec-3 | Opened connection [connectionId{localValue:17, serverValue:144415}] to 172.16.10.74:27017
2023-02-08 17:04:24,036 | INFO  | http-nio-9207-exec-3 | ===> REPORT_OBJ => response clear: {"ecode":"0000","data":"post_2765747979524d34a182190b452e8b08","message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-02-08 17:04:52,004 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:18, serverValue:121851}] to 172.16.10.74:27018
2023-02-08 17:04:52,004 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:19, serverValue:121864}] to 172.16.10.74:27019
2023-02-08 17:04:52,015 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:20, serverValue:144424}] to 172.16.10.74:27017
2023-02-08 17:04:52,076 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:22, serverValue:121852}] to 172.16.10.74:27018
2023-02-08 17:04:52,080 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:21, serverValue:121865}] to 172.16.10.74:27019
2023-02-08 17:04:52,103 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:23, serverValue:144425}] to 172.16.10.74:27017
2023-02-08 17:04:52,172 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:25, serverValue:121866}] to 172.16.10.74:27019
2023-02-08 17:04:52,180 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:26, serverValue:144426}] to 172.16.10.74:27017
2023-02-08 17:04:52,180 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:24, serverValue:121853}] to 172.16.10.74:27018
2023-02-08 17:05:32,037 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Exception in monitor thread while connecting to server 172.16.10.74:27017
com.mongodb.MongoSocketReadTimeoutException: Timeout while receiving message
	at com.mongodb.internal.connection.InternalStreamConnection.translateReadException(InternalStreamConnection.java:701)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:579)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveCommandMessageResponse(InternalStreamConnection.java:415)
	at com.mongodb.internal.connection.InternalStreamConnection.receive(InternalStreamConnection.java:374)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:216)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: Read timed out
	at java.base/java.net.SocketInputStream.socketRead0(Native Method)
	at java.base/java.net.SocketInputStream.socketRead(SocketInputStream.java:115)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:168)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:140)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:109)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:131)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveResponseBuffers(InternalStreamConnection.java:718)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:576)
	... 5 common frames omitted
2023-02-08 17:05:32,037 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Exception in monitor thread while connecting to server 172.16.10.74:27019
com.mongodb.MongoSocketReadTimeoutException: Timeout while receiving message
	at com.mongodb.internal.connection.InternalStreamConnection.translateReadException(InternalStreamConnection.java:701)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:579)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveCommandMessageResponse(InternalStreamConnection.java:415)
	at com.mongodb.internal.connection.InternalStreamConnection.receive(InternalStreamConnection.java:374)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:216)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: Read timed out
	at java.base/java.net.SocketInputStream.socketRead0(Native Method)
	at java.base/java.net.SocketInputStream.socketRead(SocketInputStream.java:115)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:168)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:140)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:109)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:131)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveResponseBuffers(InternalStreamConnection.java:718)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:576)
	... 5 common frames omitted
2023-02-08 17:05:32,048 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27018 | Exception in monitor thread while connecting to server 172.16.10.74:27018
com.mongodb.MongoSocketReadTimeoutException: Timeout while receiving message
	at com.mongodb.internal.connection.InternalStreamConnection.translateReadException(InternalStreamConnection.java:701)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:579)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveCommandMessageResponse(InternalStreamConnection.java:415)
	at com.mongodb.internal.connection.InternalStreamConnection.receive(InternalStreamConnection.java:374)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:216)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: Read timed out
	at java.base/java.net.SocketInputStream.socketRead0(Native Method)
	at java.base/java.net.SocketInputStream.socketRead(SocketInputStream.java:115)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:168)
	at java.base/java.net.SocketInputStream.read(SocketInputStream.java:140)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:109)
	at com.mongodb.internal.connection.SocketStream.read(SocketStream.java:131)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveResponseBuffers(InternalStreamConnection.java:718)
	at com.mongodb.internal.connection.InternalStreamConnection.receiveMessageWithAdditionalTimeout(InternalStreamConnection.java:576)
	... 5 common frames omitted
2023-02-08 17:05:42,048 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Exception in monitor thread while connecting to server 172.16.10.74:27019
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.base/java.net.PlainSocketImpl.waitForConnect(Native Method)
	at java.base/java.net.PlainSocketImpl.socketConnect(PlainSocketImpl.java:107)
	at java.base/java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:412)
	at java.base/java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:255)
	at java.base/java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:237)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.base/java.net.Socket.connect(Socket.java:609)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2023-02-08 17:05:42,048 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Exception in monitor thread while connecting to server 172.16.10.74:27017
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.base/java.net.PlainSocketImpl.waitForConnect(Native Method)
	at java.base/java.net.PlainSocketImpl.socketConnect(PlainSocketImpl.java:107)
	at java.base/java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:412)
	at java.base/java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:255)
	at java.base/java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:237)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.base/java.net.Socket.connect(Socket.java:609)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2023-02-08 17:05:42,063 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27018 | Exception in monitor thread while connecting to server 172.16.10.74:27018
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:829)
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.base/java.net.PlainSocketImpl.waitForConnect(Native Method)
	at java.base/java.net.PlainSocketImpl.socketConnect(PlainSocketImpl.java:107)
	at java.base/java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:412)
	at java.base/java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:255)
	at java.base/java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:237)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.base/java.net.Socket.connect(Socket.java:609)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2023-02-08 17:05:59,103 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Opened connection [connectionId{localValue:34, serverValue:144445}] to 172.16.10.74:27017
2023-02-08 17:05:59,103 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Opened connection [connectionId{localValue:33, serverValue:121878}] to 172.16.10.74:27019
2023-02-08 17:05:59,104 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=10091100, setName='ewalletRepl', canonicalAddress=172.16.10.74:27017, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000004, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c81c69316ad36930c7a, counter=6}, lastWriteDate=Wed Feb 08 17:04:36 ICT 2023, lastUpdateTimeNanos=186793443141300}
2023-02-08 17:05:59,104 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27019 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27019, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=10100100, setName='ewalletRepl', canonicalAddress=172.16.10.74:27019, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c8cff6f5ffeea1a0590, counter=4}, lastWriteDate=Wed Feb 08 17:04:36 ICT 2023, lastUpdateTimeNanos=186793443145900}
2023-02-08 17:05:59,106 | INFO  | cluster-ClusterId{value='63e3738713b4911728702ddd', description='null'}-172.16.10.74:27017 | Discovered replica set primary 172.16.10.74:27017
