2022-12-14 10:03:28,534 | INFO  | restartedMain | Starting AdminServiceApplication using Java 1.8.0_172 on DUNGTV_T with PID 5968 (D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service\target\classes started by DELL in D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service)
2022-12-14 12:28:39,959 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:441, serverValue:578053}] to 172.16.10.74:27017
2022-12-14 12:29:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:442, serverValue:578068}] to 172.16.10.74:27017
2022-12-14 12:29:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:443, serverValue:578069}] to 172.16.10.74:27017
2022-12-14 12:29:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:444, serverValue:578070}] to 172.16.10.74:27017
2022-12-14 12:30:39,828 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:445, serverValue:578086}] to 172.16.10.74:27017
2022-12-14 12:30:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:446, serverValue:578087}] to 172.16.10.74:27017
2022-12-14 12:30:39,972 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:447, serverValue:578088}] to 172.16.10.74:27017
2022-12-14 12:31:39,842 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:448, serverValue:578105}] to 172.16.10.74:27017
2022-12-14 12:31:39,915 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:449, serverValue:578106}] to 172.16.10.74:27017
2022-12-14 12:31:39,988 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:450, serverValue:578107}] to 172.16.10.74:27017
2022-12-14 12:32:39,826 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:451, serverValue:578120}] to 172.16.10.74:27017
2022-12-14 12:32:39,896 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:452, serverValue:578121}] to 172.16.10.74:27017
2022-12-14 12:32:39,967 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:453, serverValue:578122}] to 172.16.10.74:27017
2022-12-14 12:33:39,832 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:454, serverValue:578135}] to 172.16.10.74:27017
2022-12-14 12:33:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:455, serverValue:578136}] to 172.16.10.74:27017
2022-12-14 12:33:39,982 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:456, serverValue:578137}] to 172.16.10.74:27017
2022-12-14 12:34:39,871 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:457, serverValue:578152}] to 172.16.10.74:27017
2022-12-14 12:34:39,947 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:458, serverValue:578153}] to 172.16.10.74:27017
2022-12-14 12:34:40,020 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:459, serverValue:578154}] to 172.16.10.74:27017
2022-12-14 12:35:39,847 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:460, serverValue:578170}] to 172.16.10.74:27017
2022-12-14 12:35:39,923 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:461, serverValue:578171}] to 172.16.10.74:27017
2022-12-14 12:35:40,016 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:462, serverValue:578172}] to 172.16.10.74:27017
2022-12-14 12:36:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:463, serverValue:578188}] to 172.16.10.74:27017
2022-12-14 12:36:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:464, serverValue:578189}] to 172.16.10.74:27017
2022-12-14 12:36:39,976 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:465, serverValue:578190}] to 172.16.10.74:27017
2022-12-14 12:37:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:466, serverValue:578203}] to 172.16.10.74:27017
2022-12-14 12:37:39,909 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:467, serverValue:578204}] to 172.16.10.74:27017
2022-12-14 12:37:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:468, serverValue:578205}] to 172.16.10.74:27017
2022-12-14 12:38:39,850 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:469, serverValue:578218}] to 172.16.10.74:27017
2022-12-14 12:38:39,921 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:470, serverValue:578219}] to 172.16.10.74:27017
2022-12-14 12:38:39,992 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:471, serverValue:578220}] to 172.16.10.74:27017
2022-12-14 12:39:39,852 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:472, serverValue:578235}] to 172.16.10.74:27017
2022-12-14 12:39:39,936 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:473, serverValue:578236}] to 172.16.10.74:27017
2022-12-14 12:39:40,036 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:474, serverValue:578237}] to 172.16.10.74:27017
2022-12-14 12:40:39,846 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:475, serverValue:578253}] to 172.16.10.74:27017
2022-12-14 12:40:39,922 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:476, serverValue:578254}] to 172.16.10.74:27017
2022-12-14 12:40:39,993 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:477, serverValue:578255}] to 172.16.10.74:27017
2022-12-14 12:41:39,845 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:478, serverValue:578272}] to 172.16.10.74:27017
2022-12-14 12:41:39,916 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:479, serverValue:578273}] to 172.16.10.74:27017
2022-12-14 12:41:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:480, serverValue:578274}] to 172.16.10.74:27017
2022-12-14 12:42:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:481, serverValue:578287}] to 172.16.10.74:27017
2022-12-14 12:42:39,916 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:482, serverValue:578288}] to 172.16.10.74:27017
2022-12-14 12:42:39,993 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:483, serverValue:578289}] to 172.16.10.74:27017
2022-12-14 12:43:39,830 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:484, serverValue:578302}] to 172.16.10.74:27017
2022-12-14 12:43:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:485, serverValue:578303}] to 172.16.10.74:27017
2022-12-14 12:43:40,005 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:486, serverValue:578304}] to 172.16.10.74:27017
2022-12-14 12:44:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:487, serverValue:578319}] to 172.16.10.74:27017
2022-12-14 12:44:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:488, serverValue:578320}] to 172.16.10.74:27017
2022-12-14 12:44:39,989 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:489, serverValue:578321}] to 172.16.10.74:27017
2022-12-14 12:45:39,871 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:490, serverValue:578337}] to 172.16.10.74:27017
2022-12-14 12:45:39,952 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:491, serverValue:578338}] to 172.16.10.74:27017
2022-12-14 12:45:40,028 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:492, serverValue:578339}] to 172.16.10.74:27017
2022-12-14 12:46:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:493, serverValue:578355}] to 172.16.10.74:27017
2022-12-14 12:46:39,909 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:494, serverValue:578356}] to 172.16.10.74:27017
2022-12-14 12:46:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:495, serverValue:578357}] to 172.16.10.74:27017
2022-12-14 12:47:39,841 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:496, serverValue:578370}] to 172.16.10.74:27017
2022-12-14 12:47:39,924 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:497, serverValue:578371}] to 172.16.10.74:27017
2022-12-14 12:47:40,001 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:498, serverValue:578372}] to 172.16.10.74:27017
2022-12-14 12:48:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:499, serverValue:578385}] to 172.16.10.74:27017
2022-12-14 12:48:39,949 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:500, serverValue:578386}] to 172.16.10.74:27017
2022-12-14 12:48:40,038 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:501, serverValue:578387}] to 172.16.10.74:27017
2022-12-14 12:49:39,849 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:502, serverValue:578402}] to 172.16.10.74:27017
2022-12-14 12:49:39,921 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:503, serverValue:578403}] to 172.16.10.74:27017
2022-12-14 12:49:39,994 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:504, serverValue:578404}] to 172.16.10.74:27017
2022-12-14 12:50:39,831 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:505, serverValue:578420}] to 172.16.10.74:27017
2022-12-14 12:50:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:506, serverValue:578421}] to 172.16.10.74:27017
2022-12-14 12:50:39,972 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:507, serverValue:578422}] to 172.16.10.74:27017
2022-12-14 12:51:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:508, serverValue:578439}] to 172.16.10.74:27017
2022-12-14 12:51:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:509, serverValue:578440}] to 172.16.10.74:27017
2022-12-14 12:51:39,977 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:510, serverValue:578441}] to 172.16.10.74:27017
2022-12-14 12:52:39,859 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:511, serverValue:578454}] to 172.16.10.74:27017
2022-12-14 12:52:39,936 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:512, serverValue:578455}] to 172.16.10.74:27017
2022-12-14 12:52:40,007 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:513, serverValue:578456}] to 172.16.10.74:27017
2022-12-14 12:53:39,831 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:514, serverValue:578469}] to 172.16.10.74:27017
2022-12-14 12:53:39,903 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:515, serverValue:578470}] to 172.16.10.74:27017
2022-12-14 12:53:39,973 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:516, serverValue:578471}] to 172.16.10.74:27017
2022-12-14 12:54:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:517, serverValue:578486}] to 172.16.10.74:27017
2022-12-14 12:54:39,903 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:518, serverValue:578487}] to 172.16.10.74:27017
2022-12-14 12:54:39,978 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:519, serverValue:578488}] to 172.16.10.74:27017
2022-12-14 12:55:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:520, serverValue:578504}] to 172.16.10.74:27017
2022-12-14 12:55:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:521, serverValue:578505}] to 172.16.10.74:27017
2022-12-14 12:55:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:522, serverValue:578506}] to 172.16.10.74:27017
2022-12-14 12:56:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:523, serverValue:578522}] to 172.16.10.74:27017
2022-12-14 12:56:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:524, serverValue:578523}] to 172.16.10.74:27017
2022-12-14 12:56:39,994 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:525, serverValue:578524}] to 172.16.10.74:27017
2022-12-14 12:57:39,803 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:526, serverValue:578537}] to 172.16.10.74:27017
2022-12-14 12:57:39,873 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:527, serverValue:578538}] to 172.16.10.74:27017
2022-12-14 12:57:39,949 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:528, serverValue:578539}] to 172.16.10.74:27017
2022-12-14 12:58:39,868 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:529, serverValue:578552}] to 172.16.10.74:27017
2022-12-14 12:58:39,967 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:530, serverValue:578553}] to 172.16.10.74:27017
2022-12-14 12:58:40,044 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:531, serverValue:578554}] to 172.16.10.74:27017
2022-12-14 12:59:39,808 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:532, serverValue:578569}] to 172.16.10.74:27017
2022-12-14 12:59:39,878 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:533, serverValue:578570}] to 172.16.10.74:27017
2022-12-14 12:59:39,960 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:534, serverValue:578571}] to 172.16.10.74:27017
2022-12-14 13:00:39,869 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:535, serverValue:578587}] to 172.16.10.74:27017
2022-12-14 13:00:39,948 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:536, serverValue:578588}] to 172.16.10.74:27017
2022-12-14 13:00:40,024 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:537, serverValue:578589}] to 172.16.10.74:27017
2022-12-14 13:01:39,842 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:538, serverValue:578606}] to 172.16.10.74:27017
2022-12-14 13:01:39,911 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:539, serverValue:578607}] to 172.16.10.74:27017
2022-12-14 13:01:39,987 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:540, serverValue:578608}] to 172.16.10.74:27017
2022-12-14 13:02:39,845 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:541, serverValue:578621}] to 172.16.10.74:27017
2022-12-14 13:02:39,919 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:542, serverValue:578622}] to 172.16.10.74:27017
2022-12-14 13:02:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:543, serverValue:578623}] to 172.16.10.74:27017
2022-12-14 13:03:39,839 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:544, serverValue:578636}] to 172.16.10.74:27017
2022-12-14 13:03:39,912 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:545, serverValue:578637}] to 172.16.10.74:27017
2022-12-14 13:03:39,988 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:546, serverValue:578638}] to 172.16.10.74:27017
2022-12-14 13:04:39,828 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:547, serverValue:578653}] to 172.16.10.74:27017
2022-12-14 13:04:39,900 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:548, serverValue:578654}] to 172.16.10.74:27017
2022-12-14 13:04:39,977 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:549, serverValue:578655}] to 172.16.10.74:27017
2022-12-14 13:05:39,832 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:550, serverValue:578671}] to 172.16.10.74:27017
2022-12-14 13:05:39,904 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:551, serverValue:578672}] to 172.16.10.74:27017
2022-12-14 13:05:39,979 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:552, serverValue:578673}] to 172.16.10.74:27017
2022-12-14 13:06:39,828 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:553, serverValue:578689}] to 172.16.10.74:27017
2022-12-14 13:06:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:554, serverValue:578690}] to 172.16.10.74:27017
2022-12-14 13:06:39,981 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:555, serverValue:578691}] to 172.16.10.74:27017
2022-12-14 13:07:39,838 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:556, serverValue:578704}] to 172.16.10.74:27017
2022-12-14 13:07:39,909 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:557, serverValue:578705}] to 172.16.10.74:27017
2022-12-14 13:07:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:558, serverValue:578706}] to 172.16.10.74:27017
2022-12-14 13:08:39,864 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:559, serverValue:578719}] to 172.16.10.74:27017
2022-12-14 13:08:39,935 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:560, serverValue:578720}] to 172.16.10.74:27017
2022-12-14 13:08:40,008 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:561, serverValue:578721}] to 172.16.10.74:27017
2022-12-14 13:09:39,810 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:562, serverValue:578736}] to 172.16.10.74:27017
2022-12-14 13:09:39,886 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:563, serverValue:578737}] to 172.16.10.74:27017
2022-12-14 13:09:39,959 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:564, serverValue:578738}] to 172.16.10.74:27017
2022-12-14 13:10:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:565, serverValue:578754}] to 172.16.10.74:27017
2022-12-14 13:10:39,899 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:566, serverValue:578755}] to 172.16.10.74:27017
2022-12-14 13:10:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:567, serverValue:578756}] to 172.16.10.74:27017
2022-12-14 13:11:39,841 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:568, serverValue:578773}] to 172.16.10.74:27017
2022-12-14 13:11:39,928 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:569, serverValue:578774}] to 172.16.10.74:27017
2022-12-14 13:11:40,003 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:570, serverValue:578775}] to 172.16.10.74:27017
2022-12-14 13:12:39,849 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:571, serverValue:578788}] to 172.16.10.74:27017
2022-12-14 13:12:39,918 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:572, serverValue:578789}] to 172.16.10.74:27017
2022-12-14 13:12:39,990 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:573, serverValue:578790}] to 172.16.10.74:27017
2022-12-14 13:13:39,884 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:574, serverValue:578803}] to 172.16.10.74:27017
2022-12-14 13:13:39,954 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:575, serverValue:578804}] to 172.16.10.74:27017
2022-12-14 13:13:40,037 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:576, serverValue:578805}] to 172.16.10.74:27017
2022-12-14 13:14:39,858 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:577, serverValue:578820}] to 172.16.10.74:27017
2022-12-14 13:14:39,927 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:578, serverValue:578821}] to 172.16.10.74:27017
2022-12-14 13:14:40,000 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:579, serverValue:578822}] to 172.16.10.74:27017
2022-12-14 13:15:39,863 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:580, serverValue:578838}] to 172.16.10.74:27017
2022-12-14 13:15:39,969 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:581, serverValue:578839}] to 172.16.10.74:27017
2022-12-14 13:15:40,048 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:582, serverValue:578840}] to 172.16.10.74:27017
2022-12-14 13:16:39,842 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:583, serverValue:578856}] to 172.16.10.74:27017
2022-12-14 13:16:39,940 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:584, serverValue:578857}] to 172.16.10.74:27017
2022-12-14 13:16:40,023 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:585, serverValue:578858}] to 172.16.10.74:27017
2022-12-14 13:17:39,840 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:586, serverValue:578871}] to 172.16.10.74:27017
2022-12-14 13:17:39,911 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:587, serverValue:578872}] to 172.16.10.74:27017
2022-12-14 13:17:39,987 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:588, serverValue:578873}] to 172.16.10.74:27017
2022-12-14 13:18:39,862 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:589, serverValue:578886}] to 172.16.10.74:27017
2022-12-14 13:18:39,982 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:590, serverValue:578887}] to 172.16.10.74:27017
2022-12-14 13:18:40,051 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:591, serverValue:578888}] to 172.16.10.74:27017
2022-12-14 13:19:39,823 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:592, serverValue:578903}] to 172.16.10.74:27017
2022-12-14 13:19:39,895 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:593, serverValue:578904}] to 172.16.10.74:27017
2022-12-14 13:19:39,967 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:594, serverValue:578905}] to 172.16.10.74:27017
2022-12-14 13:20:39,834 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:595, serverValue:578921}] to 172.16.10.74:27017
2022-12-14 13:20:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:596, serverValue:578922}] to 172.16.10.74:27017
2022-12-14 13:20:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:597, serverValue:578923}] to 172.16.10.74:27017
2022-12-14 13:21:39,816 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:598, serverValue:578940}] to 172.16.10.74:27017
2022-12-14 13:21:39,918 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:599, serverValue:578941}] to 172.16.10.74:27017
2022-12-14 13:21:40,045 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:600, serverValue:578942}] to 172.16.10.74:27017
2022-12-14 13:22:39,800 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:601, serverValue:578955}] to 172.16.10.74:27017
2022-12-14 13:22:39,872 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:602, serverValue:578956}] to 172.16.10.74:27017
2022-12-14 13:22:39,948 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:603, serverValue:578957}] to 172.16.10.74:27017
2022-12-14 13:23:39,842 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:604, serverValue:578970}] to 172.16.10.74:27017
2022-12-14 13:23:39,918 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:605, serverValue:578971}] to 172.16.10.74:27017
2022-12-14 13:23:40,011 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:606, serverValue:578972}] to 172.16.10.74:27017
2022-12-14 13:24:39,846 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:607, serverValue:578988}] to 172.16.10.74:27017
2022-12-14 13:24:39,940 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:608, serverValue:578989}] to 172.16.10.74:27017
2022-12-14 13:24:40,018 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:609, serverValue:578990}] to 172.16.10.74:27017
2022-12-14 13:25:39,822 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:610, serverValue:579006}] to 172.16.10.74:27017
2022-12-14 13:25:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:611, serverValue:579007}] to 172.16.10.74:27017
2022-12-14 13:25:39,979 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:612, serverValue:579008}] to 172.16.10.74:27017
2022-12-14 13:26:39,852 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:613, serverValue:579024}] to 172.16.10.74:27017
2022-12-14 13:26:39,924 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:614, serverValue:579025}] to 172.16.10.74:27017
2022-12-14 13:26:40,005 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:615, serverValue:579026}] to 172.16.10.74:27017
2022-12-14 13:27:39,841 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:616, serverValue:579039}] to 172.16.10.74:27017
2022-12-14 13:27:39,937 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:617, serverValue:579040}] to 172.16.10.74:27017
